date,title,url,is_price_related,preprocessed_title,positive_sentiment,negative_sentiment,neutral_sentiment,rise_present,increase_present,jump_present,surge_present,climb_present,fall_present,drop_present,decrease_present,decline_present,plunge_present,weighted_positive_sentiment,weighted_negative_sentiment,predicted_price_direction
2024-11-25,India’s abCoffee appoints new President of Operations to drive outlet expansion,https://www.worldcoffeeportal.com/news/indias-abcoffee-appoints-new-president-of-operations-to-drive-outlet-expansion/,True,indias abcoffee appoints new president operations drive outlet expansion,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-22,Costa Coffee trials 24-hour drive-thru in the UK,https://www.worldcoffeeportal.com/news/costa-coffee-trials-24-hour-drive-thru-in-the-uk/,True,costa coffee trials 24hour drivethru uk,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-21,Middle East remains key growth market for branded coffee chains – but regional unrest a concern for operators,https://www.worldcoffeeportal.com/news/middle-east-remains-key-growth-market-for-branded-coffee-chains-but-regional-unrest-a-concern-for-operators/,True,middle east remains key growth market branded coffee chains regional unrest concern operators,0.178,0.0,0.822,0,0,0,0,0,0,0,0,0,0,0.178,0.0,fall
2024-11-19,India’s Blue Tokai Coffee Roasters seeking to nearly triple revenues by 2027,https://www.worldcoffeeportal.com/news/indias-blue-tokai-coffee-roasters-seeking-to-nearly-triple-revenues-by-2027/,True,indias blue tokai coffee roasters seeking nearly triple revenues 2027,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-13,Compose Coffee acquisition lifts Jollibee Food Corp’s third quarter earnings,https://www.worldcoffeeportal.com/news/compose-coffee-acquisition-lifts-jollibee-food-corps-third-quarter-earnings/,True,compose coffee acquisition lifts jollibee food corps third quarter earnings,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-12,Devyani International surpasses 200 Costa Coffee stores in India,https://www.worldcoffeeportal.com/news/devyani-international-surpasses-200-costa-coffee-stores-in-india-2/,True,devyani international surpasses 200 costa coffee stores india,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-12,Greece’s Coffee Island to make India debut in December 2024,https://www.worldcoffeeportal.com/news/greeces-coffee-island-to-make-india-debut-in-december-2024/,True,greeces coffee island make india debut december 2024,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-12,Coffee Holding acquires US private label coffee roaster Empire Coffee,https://www.worldcoffeeportal.com/news/coffee-holding-acquires-us-private-label-coffee-roaster-empire-coffee/,True,coffee holding acquires us private label coffee roaster empire coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-12,Devyani International surpasses 200 Costa Coffee stores in India,https://www.worldcoffeeportal.com/news/devyani-international-surpasses-200-costa-coffee-stores-in-india/,True,devyani international surpasses 200 costa coffee stores india,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-09,Australia’s The Coffee Club partners with Luqman Petroleum for 2025 Kenya debut,https://www.worldcoffeeportal.com/news/australias-the-coffee-club-partners-with-luqman-petroleum-for-2025-kenya-debut/,True,australias coffee club partners luqman petroleum 2025 kenya debut,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-06,Boston Tea Party urges UK coffee chains to ban single-use cups,https://www.worldcoffeeportal.com/news/boston-tea-party-urges-uk-coffee-chains-to-ban-single-use-cups/,True,boston tea party urges uk coffee chains ban singleuse cups,0.189,0.252,0.559,0,0,0,0,0,0,0,0,0,0,0.189,0.252,neutral
2024-11-06,Coffee champion Oskar Garberg reveals the secret to perfect flavour control,https://www.worldcoffeeportal.com/news/coffee-champion-oskar-garberg-reveals-the-secret-to-perfect-flavour-control/,True,coffee champion oskar garberg reveals secret perfect flavour control,0.521,0.0,0.479,0,0,0,0,0,0,0,0,0,0,0.521,0.0,neutral
2024-11-05,Cornell University and World Coffee Research announce five-year partnership,https://www.worldcoffeeportal.com/news/cornell-university-and-world-coffee-research-announce-five-year-partnership/,True,cornell university world coffee research announce fiveyear partnership,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-04,Cornell University and World Coffee Research announce five-year partnership,https://www.worldcoffeeportal.com/news/cornell-university-and-world-coffee-research-announce-five-year-partnership-2/,True,cornell university world coffee research announce fiveyear partnership,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-01,GCI event round-up – People and Talent Management in Coffee and Hospitality,https://www.worldcoffeeportal.com/news/gci-event-round-up-people-and-talent-management-in-coffee-and-hospitality/,True,gci event roundup people talent management coffee hospitality,0.286,0.0,0.714,0,0,0,0,0,0,0,0,0,0,0.286,0.0,neutral
2024-10-24,Focus on flagship stores lifts Phuc Long Coffee & Tea’s third quarter revenues,https://www.worldcoffeeportal.com/news/focus-on-flagship-stores-lifts-phuc-long-coffee-teas-third-quarter-revenues/,True,focus flagship stores lifts phuc long coffee teas third quarter revenues,0.231,0.0,0.769,0,0,0,0,0,0,0,0,0,0,0.231,0.0,neutral
2024-10-22,Tata Starbucks becomes the largest branded coffee shop chain in India,https://www.worldcoffeeportal.com/news/tata-starbucks-becomes-the-largest-branded-coffee-shop-chain-in-india/,True,tata starbucks becomes largest branded coffee shop chain india,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-10-18,Black Sheep Coffee signs multi-year Oatly supply partnership,https://www.worldcoffeeportal.com/news/black-sheep-coffee-signs-multi-year-oatly-supply-partnership/,True,black sheep coffee signs multiyear oatly supply partnership,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-09-11,Citizens Coffee seeking new investment and targeting $100m sales by 2029,https://www.worldcoffeeportal.com/news/citizens-coffee-seeking-new-investment-and-targeting-100m-sales-by-2029/,True,citizens coffee seeking new investment targeting 100m sales 2029,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-09-11,Luckin Coffee breaks ground on new roastery and supply chain hub in Qingdao,https://www.worldcoffeeportal.com/news/luckin-coffee-breaks-ground-on-new-roastery-and-supply-chain-hub-in-qingdao/,True,luckin coffee breaks ground new roastery supply chain hub qingdao,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-09-11,Denmark’s Coffee Collective appoints Rebecca Vang as new CEO,https://www.worldcoffeeportal.com/news/denmarks-coffee-collective-appoints-rebecca-vang-as-new-ceo/,True,denmarks coffee collective appoints rebecca vang new ceo,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-09-10,ZUS Coffee eyes further international expansion after closing $57.5m funding round,https://www.worldcoffeeportal.com/news/zus-coffee-eyes-further-international-expansion-after-closing-57-5m-funding-round/,True,zus coffee eyes international expansion closing 575m funding round,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-08-30,Flash Coffee appoints former Foodpanda CEO Jakob Angele as Executive Chairman,https://www.worldcoffeeportal.com/news/flash-coffee-appoints-former-foodpanda-ceo-jakob-angele-as-executive-chairman/,True,flash coffee appoints former foodpanda ceo jakob angele executive chairman,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-08-21,Boutique coffee chain EL&N makes Slovakia debut with Bratislava outlet,https://www.worldcoffeeportal.com/news/boutique-coffee-chain-el-n-makes-slovakia-debut-with-bratislava-outlet/,True,boutique coffee chain eln makes slovakia debut bratislava outlet,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-08-20,Vietnam’s Every Half Coffee Roasters receives new funding from Singapore-based investors,https://www.worldcoffeeportal.com/news/vietnams-every-half-coffee-roasters-receives-new-funding-from-singapore-based-investors/,True,vietnams every half coffee roasters receives new funding singaporebased investors,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-07-29,"“No plan” to launch Compose Coffee in the Philippines, says Jollibee Food Corp",https://www.worldcoffeeportal.com/news/no-plan-to-launch-compose-coffee-in-the-philippines-says-jollibee-food-corp/,True,plan launch compose coffee philippines says jollibee food corp,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-07-18,“Time to rethink” says Pret A Manger after axing five-coffees-a-day Club Pret offer in UK,https://www.worldcoffeeportal.com/news/time-to-rethink-says-pret-a-manger-after-axing-five-coffees-a-day-club-pret-offer-in-uk/,True,time rethink says pret manger axing fivecoffeesaday club pret offer uk,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-07-05,% Arabica enters Latin America with Mexico City outlet,https://www.worldcoffeeportal.com/news/arabica-enters-latin-america-with-mexico-city-outlet/,True,arabica enters latin america mexico city outlet,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-06-10,"Value-focused abCoffee sees potential for 10,000 sites across India by 2034",https://www.worldcoffeeportal.com/news/value-focused-abcoffee-sees-potential-for-10-000-sites-across-india-by-2034/,True,valuefocused abcoffee sees potential 10000 sites across india 2034,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-06-06,UK airline easyJet to serve Costa Coffee onboard all flights,https://www.worldcoffeeportal.com/news/uk-airline-easyjet-to-serve-costa-coffee-onboard-all-flights/,True,uk airline easyjet serve costa coffee onboard flights,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-04-10,Gregorys Coffee appoints sourcing expert Jake Leonti as Director of Coffee,https://www.worldcoffeeportal.com/news/gregorys-coffee-appoints-sourcing-expert-jake-leonti-as-director-of-coffee/,True,gregorys coffee appoints sourcing expert jake leonti director coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-03-25,UK’s Black Sheep Coffee reportedly planning an IPO in the US,https://www.worldcoffeeportal.com/news/uks-black-sheep-coffee-reportedly-planning-an-ipo-in-the-us/,True,uks black sheep coffee reportedly planning ipo us,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-02-29,Iced coffee and stronger food sales boost Coffee#1’s half-year revenues,https://www.worldcoffeeportal.com/news/iced-coffee-and-stronger-food-sales-boost-coffee-1s-half-year-revenues/,True,iced coffee stronger food sales boost coffee1s halfyear revenues,0.431,0.0,0.569,0,0,0,0,0,0,0,0,0,0,0.431,0.0,neutral
2024-02-15,US private equity firm Blackstone invests in 7 Brew Coffee,https://www.worldcoffeeportal.com/news/us-private-equity-firm-blackstone-invests-in-7-brew-coffee/,True,us private equity firm blackstone invests 7 brew coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-12-15,Chobani acquires La Colombe Coffee Roasters for $900m,https://www.worldcoffeeportal.com/news/chobani-acquires-la-colombe-coffee-roasters-for-900m/,True,chobani acquires la colombe coffee roasters 900m,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-11-21,Turn Capital acquires Flash Coffee’s business in Thailand,https://www.worldcoffeeportal.com/news/turn-capital-acquires-flash-coffees-business-in-thailand/,True,turn capital acquires flash coffees business thailand,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-10-13,Flash Coffee closes its remaining 11 stores in Singapore citing ‘liabilities’,https://www.worldcoffeeportal.com/news/flash-coffee-closes-its-remaining-11-stores-in-singapore-citing-liabilities/,True,flash coffee closes remaining 11 stores singapore citing liabilities,0.0,0.184,0.816,0,0,0,0,0,0,0,0,0,0,0.0,0.184,neutral
2023-09-15,What’s happening at the European Coffee Symposium 2023,https://www.worldcoffeeportal.com/news/whats-happening-at-the-european-coffee-symposium-2023/,True,whats happening european coffee symposium 2023,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2023-06-29,Starbucks Spain cites iced coffee as main driver of long-term growth,https://www.worldcoffeeportal.com/news/starbucks-spain-cites-iced-coffee-as-main-driver-of-long-term-growth/,True,starbucks spain cites iced coffee main driver longterm growth,0.245,0.0,0.755,0,0,0,0,0,0,0,0,0,0,0.245,0.0,neutral
2023-05-11,Flash Coffee raises $50m and targets group-level profitability in 2024,https://www.worldcoffeeportal.com/news/flash-coffee-raises-50m-and-targets-group-level-profitability-in-2024/,True,flash coffee raises 50m targets grouplevel profitability 2024,0.231,0.0,0.769,0,0,0,0,0,0,0,0,0,0,0.231,0.0,neutral
2022-03-16,JAB Holding CEO hails ten years of coffee and hospitality investments,https://www.worldcoffeeportal.com/news/jab-holding-ceo-hails-ten-years-of-coffee-and-hospitality-investments/,True,jab holding ceo hails ten years coffee hospitality investments,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
